Business Id,Reviewer Name,Rating,Text,Time Created
dc3hkLkAqCSxDWQzrx-g9A,Angel R.,5,"We were able to stop in and get a table without a reservation . After a long day of travel , the restaurant was a quick walk from our hotel on Central Park...",2021-01-31
dc3hkLkAqCSxDWQzrx-g9A,Mayumi S.,4,Service is good also food is good. specially pasta. I live in Michigan we don't have good Italian restaurants around Bloomfield ( my area) Specially pasta...,2021-01-04
dc3hkLkAqCSxDWQzrx-g9A,John D.,4,"Went to QI for our anniversary dinner. The staff, ambience, wine and food were all wonderfully delicious. our perfectly cooked steak came out out juicy and...",2021-01-20
KCBfW6sWl9Gx-LvMff08jg,Sona D.,4,"Great place for pasta!! We ordered delivery from here and the quality of the food was just as good as if we were eating at the restaurant.  

I got the...",2020-12-11
KCBfW6sWl9Gx-LvMff08jg,Rasheedah A.,5,The portions may be small but they are big in flavor! I know it's just one dish but I truly believe that osteria morini is a restaurant to be experienced...,2020-11-24
KCBfW6sWl9Gx-LvMff08jg,Victoria N.,5,"Best meal I've had all COVID. This place is a true 5 stars. Food was amazing, drinks were amazing and service was amazing. We really appreciated the heat...",2020-11-01
DI_FoHY84hfzTWwlzF76aw,Andrea B.,5,I have lived in this neighborhood for 2 years now and I have the say Bento One is the BEST restaurant for authentic Italian in little Italy. The pasta is to...,2021-01-25
DI_FoHY84hfzTWwlzF76aw,Mykel D.,5,"Definitely have to give Beneto One a 5 star rating. They just recently reopened for outdoor dining and I had a great experience! The food was amazing, as...",2021-01-23
DI_FoHY84hfzTWwlzF76aw,Jacklyn K.,4,Nice spot for date night in Little Italy! Penne vodka was delicious as was the chicken piccata. The side salad that came with our meal was insanely over...,2020-08-30
0Tvwk0hvgaY0QVIsZGTZKQ,John S.,5,"The food (salad, anti pasta, the complimentary breads, & our main dishes..) 5 stars, but nothing, like NOTHING beats the amazing fine-dining attention we...",2020-12-05
0Tvwk0hvgaY0QVIsZGTZKQ,Wendrich J. M.,3,"Went there for Valentine's Day. You are supposed to make reservations in advance, my husband did and waited for a table almost the same amount of time as...",2020-02-23
0Tvwk0hvgaY0QVIsZGTZKQ,Curtis P.,1,"Just went here for Valentine's Day with my spouse. A few things to note:

1. They have a ""C"" health grade from NYC Health Department. The sign isn't in the...",2020-02-15
mPHPVJ2-8mOR-lFHafrc6w,Kristina N.,5,"Came here for brunch pre-covid and also just last weekend (each time dining w a group of 5). The first time we sat indoors, pretty interior, it wasn't too...",2021-01-21
mPHPVJ2-8mOR-lFHafrc6w,Rachel K.,5,Thank god for Evelinas during Covid! I had been a few times pre Covid and thought it was just ok. But they've really upped their game during the pandemic to...,2021-01-08
mPHPVJ2-8mOR-lFHafrc6w,Latasha L.,5,Great staff. Accommodating to a large party during COVID. Food was delicious and so were the drinks.,2021-02-13
hzPBADaUBQEL30MGrvKsww,Ankita N.,5,5 stars to restaurants that deliver food on time even on down times (like New Years Eve) and listens to your special requests which are often lost in the...,2021-01-08
hzPBADaUBQEL30MGrvKsww,Carolyn K.,5,"Consistently delicious, one of the best Italian spots in midtown, if not the best. My hubby is legit Italian and he says this place is amazing so can't beat...",2021-01-02
hzPBADaUBQEL30MGrvKsww,Ilona P.,5,"Very Italian! 
In Manhattan, it's impossible not to find a good Italian restaurant. The first time when we found this place, we walked after the dinner...",2020-03-02
Ve6GVzzJpR5QIIPdcn6ViQ,Adam N.,5,Me and my wife came here during covid for our anniversary dinner. They had a nice outdoor area and good service. The wine selection was good and the...,2020-09-03
Ve6GVzzJpR5QIIPdcn6ViQ,Tansy W.,4,"COVID update: they have tables set up outside on the sidewalk and a partitioned part of the street. 

Pastas are still good though no specials of the day...",2020-08-02
Ve6GVzzJpR5QIIPdcn6ViQ,Joyce Z.,5,"Delicious Italian restaurant nestled at the edge of Hell's Kitchen. 
For apps, we had the meatball, fried zucchini and the caprese; the main course we...",2020-10-24
AUifp6IDKzmorCM6vY2fug,Aura M.,5,"Came here with my fam for a nice dinner. They had dividers in between each table, very Covid friendly. Outdoor seating as well with heater. Staff were very...",2020-12-13
AUifp6IDKzmorCM6vY2fug,Sean F.,5,"Takeout was great, basic Caesar salad, Rich pesto penne with mashed potatoes and sautéed broccoli. Very satisfying and flavorful. Great option for takeout",2021-01-16
AUifp6IDKzmorCM6vY2fug,Susan W.,5,One of our favorite Italian places in nyc closed temporarily due to covid so we decided to go to pepe giallos. The food was exactly what we were looking...,2021-01-18
mTWlEiCUEBlxBAkIikkB1A,Gerald N.,4,Always come with a group. Came for a table for two. Plenty of seating inside and it was surprisingly pretty full for a weeknight. I am sure post-covid or on...,2020-11-17
mTWlEiCUEBlxBAkIikkB1A,Ryan W.,5,"Even it's COVID, 25 degree, and with simple outdoor seat. The service and food are both 5 stars",2021-01-31
mTWlEiCUEBlxBAkIikkB1A,Orla T.,5,So happy this place remained open during the covid craziness and I have done my best to support.. we order the eggplant parm usually twice a month! I have...,2021-01-24
ZfyfGGtr7usMlsQP1LdU2g,Johnson L.,5,Upgrading this to 5 stars as it's one of my go delivery spots during quarantine that I look forward to visiting whenever things return to normal. Everything...,2020-12-26
ZfyfGGtr7usMlsQP1LdU2g,Issy F.,5,"After a late-day delivery snafu, the resto reached out to me first thing the next morning to offer apologies and went above & beyond to let me know they...",2021-01-25
ZfyfGGtr7usMlsQP1LdU2g,Jenny C.,5,Delivery took about 45min which is what they told me. They provided good proportions and it was very good. The sandwich my bf got was huge. I could only...,2021-01-23
4Kqzy6WJBZ4Tc0cg6k2XNQ,Laurie G.,5,I have been coming to Vinny's for 4-5 years and each experience is a satisfied one. I can't believe I haven't written my review but luckily for you all...,2020-10-14
4Kqzy6WJBZ4Tc0cg6k2XNQ,John H.,5,Let's make this as easy as possible. THE GREATEST FOOD YOU CAN GET ANYWHERE.  We've been trying to support local establishments during the corona shutdown...,2020-03-19
4Kqzy6WJBZ4Tc0cg6k2XNQ,Laura D.,5,"Vinny's is simply amazing!! We ordered as a quarantine date night, thinking ""we'll spend a little more on a nice, well-cooked Italian meal and some wine""...",2020-04-15
H_KyiRhwho8rdlw_R93_0Q,Gab G.,5,COVID report: Marea's courtyard is partially heated (standing heat lamps) and has umbrellas. We kept our coats on since it was a pretty cold night. I didn't...,2021-02-03
H_KyiRhwho8rdlw_R93_0Q,Michelle T.,5,"My last time at Marea was November 2019, just a few short months before the pandemic would start. We thought about visiting when indoor dining was still...",2021-01-18
H_KyiRhwho8rdlw_R93_0Q,Dominic D.,5,"Came during covid and it was everything we imagined. 

We had a nice table that was seperated by plexiglass and we felt very safe eating here.

We ordered...",2020-12-07
1ZKbUeFAs0ltSnAYq4ELKw,Julio D.,5,Me and my cousin come often here located on Ditmars ave and 31 st the place inside very cozy with deem light makes for a romantic dinner  to take your love...,2020-09-22
1ZKbUeFAs0ltSnAYq4ELKw,Iryna S.,5,Great experience! You can see its a neighborhood spot! The manager and the waiters are always checking on the tables. Food was delicious! Many restaurants'...,2020-12-12
1ZKbUeFAs0ltSnAYq4ELKw,D. S.,5,We visited Trattoria L'Incontro this past Saturday to celebrate my husband's birthday. The food and service were wonderful and management has done...,2020-11-02
twHJyFgUSd7wzioKQjE7Jw,Ro R.,5,"Don't get me wrong, I love this place for their mad calamari. I am always craving it and I decided to come here after eating at Thai Diner to just to get...",2020-11-03
twHJyFgUSd7wzioKQjE7Jw,Anne R.,5,"When you're craving a hearty Red Sauce Italian place, Galli is a great choice.  Thick, full of tomato bits, savory, and a touch of sweetness in their red...",2020-07-21
twHJyFgUSd7wzioKQjE7Jw,Emily M.,4,"I've visited Galli twice, once pre-COVID and once post. My experience pre-COVID was much better. The restaurant is very nice inside, albeit a bit dark. The...",2021-01-16
aJJlY5xvqS180wtRIHEWqA,Sharon K.,5,It was very disappointing to see how the tables were right next to each other and there wasn't any space between different groups. You couldn't even get out...,2020-05-26
aJJlY5xvqS180wtRIHEWqA,Shivani G.,3,"Not the best service, but not bad food. I came here for a socially distanced dinner with friends last Saturday night and we sat outside in their cute patio...",2020-10-15
aJJlY5xvqS180wtRIHEWqA,Sara S.,2,What happened to Cotenna? I remembered my meal here fondly so I didn't hesitate to make reservations for my best friend's birthday. We were able to book...,2019-06-21
eWMuXtaBzf0H5u0Vf_zpjw,Ashley L.,5,"Nice authentic Italian spot with great food and service! Nice spread out outdoor seating to address COVID social distancing measures. When we went, they had...",2020-09-06
eWMuXtaBzf0H5u0Vf_zpjw,Arrisa M.,5,I came here in August for outdoor dining with a friend. This is a cute little spot in the city and it is close to a few bars. The servers were very nice end...,2020-10-05
eWMuXtaBzf0H5u0Vf_zpjw,Kenny B.,4,"We stopped here on a Saturday night for a late appetizer and drinks.  Rico and Christina, our waiters, were great.  They make sure you feel welcome from the...",2020-09-20
uPWyvfh5qSrVbujhjsDiiw,Nick R.,5,"Where do I begin...

- Some of the most delicious frozen drinks offered in Brooklyn. The Purple Haze is a must-have, a house made fruit syrup and hints of...",2020-08-06
uPWyvfh5qSrVbujhjsDiiw,V D.,5,"1. The chicken Caesar salad is amazing
2. I ate all the cheesy bread that came with it, and I have no regrets
3. This amazing note came in the delivery bag...",2020-10-29
uPWyvfh5qSrVbujhjsDiiw,Sharbani S.,5,We got pizza and a frose to-go (during COVID). We took out pizza to Domino Park and enjoyed it so much. Definitely would go back and hope to dine indoors.,2020-10-20
MOwB9YYd-Ko6nVgSB-ltQw,Elizabeth E.,5,One of my favorite places to go before a show on Broadway.  Very intimate (cozy) with great food.  You're either at the bar on in the first room or at the...,2020-06-09
MOwB9YYd-Ko6nVgSB-ltQw,Sylvia L.,5,Omg it's amazing! Totally exceeded my expectations. I was going to a fine dining Italian restaurant but it was fully packed so I visited Briciola. I was...,2020-12-13
MOwB9YYd-Ko6nVgSB-ltQw,Priyu G.,2,"Great way to ruin an evening.

I generally like this place but they lost their common sense.

I made a reservation in advance and specified indoors. After...",2021-02-12
XvEz60Y0NbLxooK9AmRU8g,L R.,5,This is my go to spot when I want great risotto and Italian.  Whether you eat in or take out (as I had to during the quarantine) the food always makes me...,2020-09-04
XvEz60Y0NbLxooK9AmRU8g,Paul C.,5,"Get the duck. Seriously, among the best I've had and the papperdelle is also excellent.  Will totally be back to work our way down the menu because if this...",2020-09-19
XvEz60Y0NbLxooK9AmRU8g,Heidi C.,5,Wow this is delicious food! I've been ordering from neighborhood restaurants to support them during quarantine and this was the best meal I've had recently....,2020-07-08
LTi4_wcCVmqQeJ_jgTEbOQ,J. Lawrence N.,5,"This was a really unexpected surprise. We've almost come here a few times, but for one reason or another never made our way over. Boy am I glad we did. It...",2021-01-27
LTi4_wcCVmqQeJ_jgTEbOQ,Elena H.,5,"A very cute little spot setup to deal with covid. There is a couple of heaters but definitely bring a warm coat and hats! 

The food here is tasty. Staff is...",2020-12-26
LTi4_wcCVmqQeJ_jgTEbOQ,Ivy L.,5,AMAZING rigatoni pasta and pizza - such a cute place and friendly staff. Small heaters to accommodate outdoor covid seating which is great! Highly recommend...,2021-01-10
iEUXrUUqGfUhpgYYSr5Zig,Jake W.,4,"If you're looking for an old school Italian establishment, you should check out Da Nico's in Little Italy. We made reservations after receiving a...",2021-01-03
iEUXrUUqGfUhpgYYSr5Zig,Nicky C.,5,"Great spot in little Italy, highly recommended. Drinks were on point and even through this pandemic they treated us to a round of drinks. Server Adam was...",2021-02-03
iEUXrUUqGfUhpgYYSr5Zig,L C.,5,"I came here for dinner on Saturday night & was seated in a lovely tent-covered back patio with trees, plants & Roman statues. I enjoyed delicious, authentic...",2020-09-06
yY15aCwP6lRnEfSlbV_mhA,John K.,5,I came here around 7:30pm at night with my friends.  I parked on the street and walked to Mama Mal's food truck.  It was pretty busy.  They had some...,2015-11-18
yY15aCwP6lRnEfSlbV_mhA,Giselle C.,5,"We found this little hidden gem on Yelp while looking for interesting places to eat in Austin.  Tasty, fresh, nice-sized portions of homemade Italian...",2020-03-03
yY15aCwP6lRnEfSlbV_mhA,Ron U.,5,"Seek this place out. The owner puts love, sweat and tears into this her booth. Order the meat balls.",2020-02-12
5k_jwjhdFMPUNWhouGNzuA,Miranda C.,5,"I have now been to Misi six or seven times and can say without a doubt it is my favorite Italian restaurant in the city. Yes, even better than Lilia. I have...",2021-01-04
5k_jwjhdFMPUNWhouGNzuA,Natalie K.,5,"Like everyone else, I've been dying to go to Misi forever now, but could never snag a reservation. It's still extremely difficult during COVID, but if you...",2020-11-12
5k_jwjhdFMPUNWhouGNzuA,Stephanie T.,4,"Second time at misi because the first tjme I went, I felt like I didn't get all of the most recommended dishes and wanted to go back to complete my...",2020-12-05
vVVmHacu2YAxKfpIjhfd1g,Lingxiao C.,5,Veal meatballs and the Mortadella pizza are still as good as I ever. Also tried the Nutella pizza for two this time and it was solid - the dough was thin...,2020-09-24
vVVmHacu2YAxKfpIjhfd1g,Monica M.,5,"Goes above and beyond to stay true to Italian cuisine! 

Since COVID restrictions are still in place, we saw that the front outdoor seating area was packed...",2020-07-24
vVVmHacu2YAxKfpIjhfd1g,Kati B.,5,"I have gone here for dinner both pre-and post covid shut down. Both times, the food was absolutely delicious. The environment is cute with Sicilian vibes. I...",2020-07-12
6aVgixwks8EgirE1JtyDAQ,Matthew O.,5,My favorite restaurant.  Even through covid - man I love this place.  Cannot wait until the time I can go back inside and experience the truly unique...,2020-12-16
